Order ID,Order Date,Customer Name,Region,State,City,Category,Sub Category,Product Name,Sales,Profit,Quantity,Discount
CA-2024-10253,2024-09-01,Frank Miller,West,California,San Francisco,Furniture,Furnishings,Anti-Fatigue Comfort Floor Mat,3788.42,-367.9,11,0.15
CA-2025-10254,2025-05-23,Ivy Anderson,East,Massachusetts,Boston,Office Supplies,Art,Watercolor Marker Pack,249.41,148.5,4,0.0
CA-2024-10254,2024-06-19,Carol Martinez,South,North Carolina,Charlotte,Technology,Copiers,HP LaserJet Pro,2311.94,359.73,12,0.2
CA-2025-10254,2025-05-18,Carol Martinez,East,Massachusetts,Boston,Technology,Machines,Laminator Core,395.98,152.33,3,0.0
CA-2025-10255,2025-09-20,Grace Taylor,South,Florida,Miami,Furniture,Bookcases,Corner Display Cabinet,1464.22,50.77,5,0.3
CA-2025-10255,2025-02-27,Leo Harris,Central,Illinois,Chicago,Office Supplies,Appliances,Countertop Microwave,220.11,68.79,6,0.0
CA-2025-10255,2025-12-17,Bob Johnson,Central,Illinois,Chicago,Furniture,Furnishings,LED Desk Lamp,1199.17,-36.48,8,0.5
CA-2024-10256,2024-06-14,Mia Martin,West,California,Los Angeles,Technology,Accessories,Mechanical Keyboard,1063.89,212.41,10,0.0
CA-2025-10256,2025-05-05,Grace Taylor,West,Washington,Seattle,Technology,Copiers,HP LaserJet Pro,2085.35,786.3,5,0.1
CA-2024-10256,2024-10-04,Mia Martin,West,Washington,Seattle,Office Supplies,Fasteners,Rubber Bands Size 32,734.09,432.14,10,0.0
CA-2025-10257,2025-02-11,Carol Martinez,East,Massachusetts,Boston,Furniture,Tables,Standing Desk Birch Wood,623.32,13.06,7,0.5
CA-2025-10257,2025-05-08,Alice Smith,East,Massachusetts,Boston,Office Supplies,Paper,Premium Copy Paper A4,212.9,98.48,3,0.0
CA-2025-10257,2025-08-27,Frank Miller,Central,Texas,Houston,Technology,Copiers,Canon ImageRUNNER,2260.22,356.35,3,0.1
CA-2025-10258,2025-01-29,Carol Martinez,East,Pennsylvania,Philadelphia,Technology,Machines,Laminator Core,6509.28,2244.09,9,0.0
CA-2024-10258,2024-11-25,Mia Martin,West,California,Los Angeles,Technology,Machines,3D Printer Pro,2401.28,895.01,3,0.1
CA-2025-10258,2025-08-25,Olivia Lewis,Central,Texas,Houston,Furniture,Bookcases,Metal Storage Bookshelf,1793.18,-196.36,8,0.0
CA-2024-10259,2024-06-05,Emily Davis,East,Massachusetts,Boston,Office Supplies,Binders,Zipper Binder Pouch,248.36,75.16,6,0.0
CA-2025-10259,2025-03-25,Bob Johnson,South,Georgia,Atlanta,Office Supplies,Fasteners,Paperclips Box of 500,146.06,54.76,4,0.0
CA-2025-10259,2025-11-21,Bob Johnson,West,California,San Francisco,Technology,Accessories,Noise-Cancelling Headphones,869.63,159.07,3,0.1
CA-2025-10260,2025-09-29,David Chen,Central,Illinois,Chicago,Technology,Accessories,USB-C Hub,9433.87,3105.93,12,0.0
CA-2024-10260,2024-03-14,Olivia Lewis,Central,Texas,Houston,Technology,Accessories,Wireless Mouse,2795.26,993.85,9,0.2
CA-2025-10260,2025-04-01,Alice Smith,Central,Texas,Houston,Technology,Phones,OnePlus 11,1873.9,472.08,6,0.0
CA-2025-10261,2025-06-06,Leo Harris,East,Massachusetts,Boston,Technology,Phones,iPhone 14,9012.81,3746.57,12,0.1
CA-2025-10261,2025-12-15,Carol Martinez,South,North Carolina,Charlotte,Technology,Copiers,Brother Monochrome Copier,4592.21,1802.7,11,0.0
CA-2025-10261,2025-10-04,Nathan Clark,West,California,San Francisco,Technology,Phones,iPhone 14,8334.46,2525.69,11,0.2
CA-2025-10261,2025-10-04,Nathan Clark,West,California,San Francisco,Technology,Phones,iPhone 14,8334.46,2525.69,11,0.2
CA-2025-10262,2025-02-21,Henry Wilson,Central,Texas,Austin,Technology,Phones,OnePlus 11,1720.67,471.13,3,0.0
CA-2024-10262,2024-10-13,Leo Harris,East,New York,New York City,Technology,Accessories,Mechanical Keyboard,1462.98,377.76,2,0.1
CA-2024-10262,2024-08-18,Carol Martinez,West,Washington,Seattle,Office Supplies,Appliances,Compact Refrigerator,33.66,10.34,1,0.0
CA-2025-10263,2025-12-06,Grace Taylor,East,New York,New York City,Furniture,Chairs,Stool Adjustable Height,2125.98,-160.3,7,0.3
CA-2025-10263,2025-11-18,Nathan Clark,Central,Texas,Austin,Office Supplies,Appliances,Countertop Microwave,535.82,319.03,8,0.0
CA-2024-10263,2024-02-29,Ivy Anderson,Central,Illinois,Chicago,Technology,Phones,Samsung Galaxy S23,1747.45,297.66,5,0.0
CA-2025-10264,2025-03-08,Frank Miller,Central,Texas,Austin,Furniture,Chairs,Leather Executive High-Back Chair,1208.0,-151.73,3,0.0
CA-2024-10264,2024-10-15,Olivia Lewis,East,New York,New York City,Office Supplies,Art,Acrylic Paint Set,451.77,154.94,8,0.0
CA-2025-10264,2025-02-10,Ivy Anderson,Central,Texas,Houston,Furniture,Chairs,Ergonomic Mesh Office Chair,1398.17,-137.6,11,0.15
CA-2024-10265,2024-02-13,David Chen,West,California,San Francisco,Office Supplies,Art,Sketchbook 100 Pages,488.47,285.87,10,0.0
CA-2024-10265,2024-04-04,Henry Wilson,East,New York,New York City,Technology,Machines,3D Printer Pro,343.57,153.24,3,0.2
CA-2024-10265,2024-10-30,Leo Harris,Central,Texas,Houston,Office Supplies,Art,Sketchbook 100 Pages,85.84,30.37,12,0.0
CA-2025-10266,2025-09-14,Carol Martinez,West,California,Los Angeles,Furniture,Tables,Conference Room Table,1202.77,-19.96,4,0.3
CA-2024-10266,2024-08-03,Mia Martin,Central,Texas,Austin,Furniture,Tables,Folding Utility Table,1011.32,-10.16,6,0.5
CA-2024-10266,2024-07-25,Emily Davis,East,Massachusetts,Boston,Furniture,Bookcases,Corner Display Cabinet,820.0,-25.59,3,0.15
CA-2024-10267,2024-01-21,Jack Thomas,South,Florida,Miami,Technology,Machines,3D Printer Pro,7955.12,2115.39,9,0.0
CA-2025-10267,2025-09-17,David Chen,Central,Texas,Houston,Office Supplies,Fasteners,Rubber Bands Size 32,872.84,322.23,11,0.0
CA-2024-10267,2024-07-21,Mia Martin,Central,Illinois,Chicago,Office Supplies,Art,Watercolor Marker Pack,10.05,3.44,1,0.0
CA-2025-10268,2025-04-05,Karen White,West,California,Los Angeles,Technology,Phones,OnePlus 11,4276.42,1391.54,8,0.2
CA-2024-10268,2024-11-08,Mia Martin,South,Florida,Miami,Furniture,Furnishings,Anti-Fatigue Comfort Floor Mat,689.62,-47.51,4,0.5
CA-2024-10268,2024-04-12,Olivia Lewis,East,New York,New York City,Technology,Phones,OnePlus 11,7458.21,2673.74,12,0.2
CA-2025-10269,2025-11-03,Karen White,East,Pennsylvania,Philadelphia,Office Supplies,Appliances,Countertop Microwave,587.94,198.86,12,0.2
CA-2024-10269,2024-09-14,Ivy Anderson,East,New York,New York City,Technology,Accessories,Mechanical Keyboard,1653.5,471.06,7,0.0
CA-2025-10269,2025-10-18,Henry Wilson,Central,Texas,Houston,Technology,Accessories,Mechanical Keyboard,3707.24,824.05,12,0.2
CA-2024-10270,2024-06-21,Bob Johnson,Central,Illinois,Chicago,Office Supplies,Fasteners,Rubber Bands Size 32,227.03,90.71,3,0.0
CA-2024-10270,2024-03-02,Leo Harris,South,North Carolina,Charlotte,Furniture,Chairs,Leather Executive High-Back Chair,1201.12,26.99,5,0.15
CA-2025-10270,2025-09-09,Ivy Anderson,East,Massachusetts,Boston,Furniture,Tables,Standing Desk Birch Wood,678.12,-71.48,2,0.0
CA-2025-10271,2025-04-01,Alice Smith,Central,Texas,Houston,Technology,Phones,OnePlus 11,3207.59,506.88,6,0.2
CA-2024-10271,2024-07-31,Alice Smith,West,California,Los Angeles,Office Supplies,Paper,Photo Paper Glossy,99.67,59.08,6,0.0
CA-2024-10271,2024-07-03,Carol Martinez,South,Florida,Miami,Furniture,Chairs,Stool Adjustable Height,2047.32,-94.84,9,0.15
CA-2025-10272,2025-12-01,Bob Johnson,West,California,Los Angeles,Office Supplies,Binders,Zipper Binder Pouch,256.81,119.45,7,0.2
CA-2024-10272,2024-11-23,Karen White,South,Georgia,Atlanta,Furniture,Bookcases,Corner Display Cabinet,866.3,20.24,6,0.0
CA-2024-10272,2024-07-19,David Chen,West,California,San Francisco,Furniture,Tables,Conference Room Table,796.75,-29.08,4,0.3
CA-2024-10273,2024-12-04,Olivia Lewis,Central,Illinois,Chicago,Furniture,Furnishings,Anti-Fatigue Comfort Floor Mat,1116.3,-29.89,5,0.15
CA-2024-10273,2024-03-25,Nathan Clark,West,Washington,Seattle,Technology,Copiers,HP LaserJet Pro,1071.29,294.97,12,0.0
CA-2024-10273,2024-07-25,Ivy Anderson,Central,Illinois,Chicago,Furniture,Tables,Standing Desk Birch Wood,3645.61,29.34,11,0.15
CA-2025-10274,2025-03-01,Carol Martinez,East,Massachusetts,Boston,Furniture,Tables,Standing Desk Birch Wood,210.16,2.45,2,0.5
CA-2024-10274,2024-01-06,Ivy Anderson,Central,Illinois,Chicago,Office Supplies,Fasteners,Paperclips Box of 500,12.0,3.97,1,0.0
CA-2025-10274,2025-08-29,Carol Martinez,East,Massachusetts,Boston,Office Supplies,Binders,Zipper Binder Pouch,12.46,5.28,1,0.2
CA-2025-10275,2025-09-04,Ivy Anderson,Central,Illinois,Chicago,Furniture,Tables,Conference Room Table,559.21,-29.29,3,0.15
CA-2024-10275,2024-11-16,,South,North Carolina,Charlotte,Technology,Copiers,Canon ImageRUNNER,449.76,106.24,3,0.2
CA-2024-10275,2024-06-04,Alice Smith,South,Georgia,Atlanta,Furniture,Bookcases,Metal Storage Bookshelf,4802.49,-68.95,11,0.0
CA-2025-10276,2025-04-15,Emily Davis,West,California,Los Angeles,Furniture,Furnishings,Anti-Fatigue Comfort Floor Mat,1167.29,-146.35,8,0.15
CA-2025-10276,2025-10-31,Grace Taylor,West,Washington,Seattle,Office Supplies,Binders,Zipper Binder Pouch,345.39,157.71,8,0.2
CA-2025-10276,2025-10-08,Henry Wilson,Central,Illinois,Chicago,Office Supplies,Binders,Ring Binder 2-Inch,150.07,78.92,2,0.0
CA-2024-10277,2024-06-25,Alice Smith,South,Georgia,Atlanta,Furniture,Chairs,Stool Adjustable Height,1650.91,36.83,8,0.5
CA-2025-10277,2025-02-24,Ivy Anderson,South,Georgia,Atlanta,Technology,Copiers,Canon ImageRUNNER,7581.72,3308.96,9,0.0
CA-2025-10277,2025-05-13,David Chen,Central,Illinois,Chicago,Furniture,Tables,Folding Utility Table,1932.83,-121.18,7,0.15
CA-2025-10278,2025-06-07,Jack Thomas,South,North Carolina,Charlotte,Technology,Machines,Laminator Core,667.16,227.34,1,0.0
CA-2025-10278,2025-03-08,Leo Harris,West,Washington,Seattle,Furniture,Tables,Conference Room Table,1158.47,38.7,5,0.15
CA-2025-10278,2025-12-04,Emily Davis,East,New York,New York City,Furniture,Chairs,Leather Executive High-Back Chair,745.27,-58.55,6,0.15
CA-2025-10279,2025-03-01,Henry Wilson,South,Georgia,Atlanta,Furniture,Tables,Conference Room Table,1080.71,22.14,7,0.3
CA-2024-10279,2024-09-19,David Chen,West,California,San Francisco,Technology,Machines,3D Printer Pro,3467.5,1076.13,5,0.0
CA-2024-10279,2024-09-30,Ivy Anderson,Central,Texas,Austin,Furniture,Bookcases,Corner Display Cabinet,1851.69,-126.97,11,0.15
CA-2025-10280,2025-07-29,Grace Taylor,Central,Texas,Houston,Technology,Phones,iPhone 14,8002.55,1399.59,11,0.2
CA-2024-10280,2024-09-04,Emily Davis,South,Florida,Miami,Technology,Accessories,Mechanical Keyboard,5493.77,1978.46,10,0.1
CA-2025-10280,2025-10-14,Jack Thomas,West,California,Los Angeles,Furniture,Furnishings,Desk Organizer Organizer Tray,1501.97,-159.37,10,0.3
CA-2025-10281,2025-06-11,Emily Davis,West,California,Los Angeles,Office Supplies,Paper,Photo Paper Glossy,601.7,337.56,9,0.0
CA-2025-10281,2025-02-13,Nathan Clark,East,Massachusetts,Boston,Office Supplies,Paper,Recycled Notepad Pack,42.15,19.14,6,0.0
CA-2024-10281,2024-11-11,Olivia Lewis,Central,Texas,Houston,Office Supplies,Paper,Recycled Notepad Pack,614.21,354.08,9,0.0
CA-2025-10282,2025-07-31,Henry Wilson,South,North Carolina,Charlotte,Office Supplies,Appliances,Countertop Microwave,228.26,93.91,5,0.0
CA-2024-10282,2024-03-05,Henry Wilson,East,Massachusetts,Boston,Office Supplies,Paper,Photo Paper Glossy,394.25,118.99,7,0.0
CA-2025-10282,2025-11-27,Jack Thomas,Central,Texas,Austin,Technology,Accessories,Wireless Mouse,8364.98,2156.35,12,0.1
CA-2025-10283,2025-01-03,Leo Harris,Central,Texas,Houston,Technology,Copiers,HP LaserJet Pro,804.89,273.57,1,0.1
CA-2025-10283,2025-11-16,Henry Wilson,West,California,San Francisco,Technology,Phones,Google Pixel 7,6592.74,1332.2,8,0.1
CA-2024-10283,2024-10-26,Leo Harris,Central,Illinois,Chicago,Furniture,Furnishings,Anti-Fatigue Comfort Floor Mat,345.53,-40.62,1,0.15
CA-2024-10284,2024-12-08,Bob Johnson,South,Georgia,Atlanta,Furniture,Bookcases,Metal Storage Bookshelf,1122.92,40.64,4,0.15
CA-2025-10284,2025-12-15,Bob Johnson,South,Georgia,Atlanta,Office Supplies,Art,Acrylic Paint Set,262.93,114.9,9,0.0
CA-2025-10284,2025-07-21,Nathan Clark,Central,Texas,Houston,Technology,Phones,Google Pixel 7,696.72,259.58,4,0.1
CA-2025-10285,2025-08-14,Jack Thomas,South,Georgia,Atlanta,Technology,Phones,OnePlus 11,6664.77,1498.2,10,0.0
CA-2024-10285,2024-04-15,David Chen,West,California,Los Angeles,Office Supplies,Fasteners,Paperclips Box of 500,573.21,331.71,9,0.0
CA-2024-10285,2024-07-21,Bob Johnson,South,North Carolina,Charlotte,Office Supplies,Paper,Photo Paper Glossy,157.7,51.7,7,0.0
CA-2025-10286,2025-03-01,Olivia Lewis,West,California,Los Angeles,Technology,Accessories,USB-C Hub,3391.75,1390.55,4,0.0
CA-2025-10286,2025-02-21,Emily Davis,West,California,San Francisco,Office Supplies,Art,Sketchbook 100 Pages,367.1,186.84,7,0.0
CA-2024-10286,2024-07-22,Bob Johnson,West,Washington,Seattle,Technology,Copiers,Brother Monochrome Copier,4935.02,1109.96,7,0.0
CA-2025-10287,2025-05-22,Mia Martin,South,North Carolina,Charlotte,Office Supplies,Paper,Photo Paper Glossy,65.0,37.75,1,0.0
CA-2025-10287,2025-01-30,Bob Johnson,South,North Carolina,Charlotte,Office Supplies,Art,Sketchbook 100 Pages,28.05,14.61,2,0.0
CA-2025-10287,2025-08-29,Grace Taylor,South,Florida,Miami,Furniture,Bookcases,Corner Display Cabinet,2991.96,-24.92,8,0.0
CA-2024-10288,2024-07-16,Mia Martin,East,Massachusetts,Boston,Furniture,Bookcases,4-Shelf Wood Bookcase,4765.39,108.67,12,0.0
CA-2024-10288,2024-11-07,Ivy Anderson,East,New York,New York City,Office Supplies,Art,Watercolor Marker Pack,94.84,38.66,7,0.0
CA-2024-10288,2024-11-13,Jack Thomas,South,Georgia,Atlanta,Office Supplies,Fasteners,Paperclips Box of 500,200.25,81.26,5,0.0
CA-2025-10289,2025-07-22,Frank Miller,East,Pennsylvania,Philadelphia,Technology,Accessories,Wireless Mouse,1727.36,350.95,7,0.2
CA-2024-10289,2024-10-08,David Chen,East,New York,New York City,Technology,Phones,iPhone 14,3653.33,1442.56,4,0.0
CA-2025-10289,2025-02-23,Ivy Anderson,South,North Carolina,Charlotte,Office Supplies,Binders,Zipper Binder Pouch,692.25,218.6,9,0.0
CA-2024-10290,2024-04-12,Bob Johnson,West,California,San Francisco,Office Supplies,Binders,Heavy-Duty Presentation Folder,47.36,27.63,9,0.0
CA-2025-10290,2025-03-01,Grace Taylor,Central,Texas,Houston,Furniture,Tables,Folding Utility Table,1913.0,-37.57,7,0.3
CA-2025-10290,2025-10-27,Mia Martin,East,Pennsylvania,Philadelphia,Office Supplies,Binders,Ring Binder 2-Inch,316.7,187.53,7,0.0
CA-2025-10291,2025-04-03,Ivy Anderson,Central,Illinois,Chicago,Furniture,Tables,Folding Utility Table,317.11,6.54,3,0.5
CA-2024-10291,2024-10-06,Frank Miller,South,Georgia,Atlanta,Office Supplies,Binders,Heavy-Duty Presentation Folder,501.87,201.22,9,0.0
CA-2025-10291,2025-09-22,Jack Thomas,Central,Texas,Houston,Office Supplies,Binders,Heavy-Duty Presentation Folder,372.14,140.6,6,0.0
CA-2024-10292,2024-06-29,Alice Smith,West,California,San Francisco,Furniture,Furnishings,LED Desk Lamp,3766.07,-68.65,11,0.15
CA-2025-10292,2025-02-09,Leo Harris,Central,Illinois,Chicago,Technology,Machines,3D Printer Pro,6612.76,2222.21,10,0.2
CA-2024-10292,2024-01-16,Carol Martinez,Central,Texas,Houston,Office Supplies,Art,Sketchbook 100 Pages,214.33,115.39,5,0.0
CA-2024-10293,2024-02-12,Carol Martinez,West,California,Los Angeles,Technology,Accessories,Noise-Cancelling Headphones,6334.55,2575.34,11,0.0
CA-2025-10293,2025-06-28,Frank Miller,East,New York,New York City,Furniture,Furnishings,LED Desk Lamp,794.23,-7.7,5,0.0
CA-2025-10293,2025-01-19,Nathan Clark,South,Florida,Miami,Office Supplies,Fasteners,Push Pins Assorted Colors,74.19,27.08,2,0.0
CA-2025-10294,2025-12-11,Karen White,South,North Carolina,Charlotte,Office Supplies,Paper,Photo Paper Glossy,68.66,36.87,1,0.0
CA-2024-10294,2024-03-15,Leo Harris,Central,Illinois,Chicago,Office Supplies,Binders,Heavy-Duty Presentation Folder,95.39,29.38,11,0.0
CA-2024-10294,2024-12-24,Olivia Lewis,Central,Texas,Houston,Technology,Machines,3D Printer Pro,7232.35,2623.63,11,0.2
CA-2024-10294,2024-12-24,Olivia Lewis,Central,Texas,Houston,Technology,Machines,3D Printer Pro,7232.35,2623.63,11,0.2
CA-2024-10295,2024-01-30,Frank Miller,South,Florida,Miami,Technology,Phones,Samsung Galaxy S23,2246.97,478.82,10,0.0
CA-2024-10295,2024-07-08,Bob Johnson,West,California,San Francisco,Office Supplies,Fasteners,Paperclips Box of 500,183.41,69.09,3,0.0
CA-2024-10295,2024-04-29,Bob Johnson,South,Florida,Miami,Furniture,Furnishings,Anti-Fatigue Comfort Floor Mat,641.18,27.34,5,0.3
CA-2024-10296,2024-03-09,Mia Martin,West,California,Los Angeles,Office Supplies,Binders,Ring Binder 2-Inch,63.13,34.53,1,0.2
CA-2024-10296,2024-07-21,Leo Harris,Central,Illinois,Chicago,Furniture,Chairs,Ergonomic Mesh Office Chair,338.04,-20.68,3,0.5
CA-2025-10296,2025-04-02,Mia Martin,Central,Texas,Austin,Technology,Machines,Laminator Core,1144.38,392.54,8,0.1
CA-2025-10297,2025-02-15,Emily Davis,South,North Carolina,Charlotte,Furniture,Chairs,Ergonomic Mesh Office Chair,487.58,-37.1,4,0.0
CA-2024-10297,2024-12-27,Nathan Clark,East,New York,New York City,Furniture,Tables,Folding Utility Table,2570.3,-191.64,9,0.3
CA-2024-10297,2024-12-23,Alice Smith,East,Massachusetts,Boston,Office Supplies,Binders,Ring Binder 2-Inch,202.64,101.42,4,0.0
CA-2024-10298,2024-08-20,Henry Wilson,East,Massachusetts,Boston,Furniture,Chairs,Ergonomic Mesh Office Chair,2171.65,-85.95,7,0.15
CA-2024-10298,2024-04-10,Olivia Lewis,South,North Carolina,Charlotte,Furniture,Furnishings,Anti-Fatigue Comfort Floor Mat,4163.49,65.44,11,0.15
CA-2024-10298,2024-04-10,Olivia Lewis,South,North Carolina,Charlotte,Furniture,Furnishings,Anti-Fatigue Comfort Floor Mat,4163.49,65.44,11,0.15
CA-2025-10298,2025-05-06,Leo Harris,South,North Carolina,Charlotte,Furniture,Tables,Standing Desk Birch Wood,247.66,-16.3,2,0.3
CA-2025-10299,2025-11-17,Karen White,South,Georgia,Atlanta,Furniture,Chairs,Ergonomic Mesh Office Chair,503.81,-6.49,4,0.5
CA-2024-10299,2024-11-25,Frank Miller,East,Massachusetts,Boston,Technology,Accessories,Noise-Cancelling Headphones,1771.9,716.87,3,0.2
CA-2024-10299,2024-05-22,Carol Martinez,Central,Texas,Austin,Furniture,Chairs,Stool Adjustable Height,235.61,10.9,2,0.5
CA-2025-10300,2025-05-22,Frank Miller,West,California,San Francisco,Office Supplies,Appliances,Air Purifier,657.09,272.14,9,0.0
CA-2024-10300,2024-03-09,Karen White,South,Florida,Miami,Office Supplies,Art,Acrylic Paint Set,42.3,13.21,1,0.0
CA-2024-10300,2024-02-09,Karen White,West,California,San Francisco,Office Supplies,Fasteners,Paperclips Box of 500,787.11,302.61,11,0.0
CA-2025-10301,2025-08-17,Frank Miller,South,Georgia,Atlanta,Office Supplies,Paper,Premium Copy Paper A4,107.37,52.57,6,0.0
CA-2025-10301,2025-04-02,Ivy Anderson,West,Washington,Seattle,Office Supplies,Paper,Photo Paper Glossy,442.91,187.76,7,0.0
CA-2025-10301,2025-05-11,Henry Wilson,West,California,San Francisco,Technology,Accessories,Wireless Mouse,4507.26,1080.0,7,0.0
CA-2024-10302,2024-03-16,Frank Miller,South,Georgia,Atlanta,Technology,Copiers,HP LaserJet Pro,857.87,130.14,2,0.1
CA-2025-10302,2025-12-21,Alice Smith,South,North Carolina,Charlotte,Furniture,Tables,Conference Room Table,369.32,-33.1,3,0.0
CA-2025-10302,2025-06-29,David Chen,West,Washington,Seattle,Office Supplies,Appliances,Air Purifier,257.37,127.72,5,0.0
CA-2024-10303,2024-08-14,Jack Thomas,East,New York,New York City,Technology,Copiers,Brother Monochrome Copier,957.57,243.92,4,0.0
CA-2024-10303,2024-01-04,Henry Wilson,Central,Texas,Houston,Office Supplies,Paper,Premium Copy Paper A4,285.24,160.9,6,0.2
CA-2025-10303,2025-03-29,Frank Miller,West,Washington,Seattle,Technology,Copiers,HP LaserJet Pro,5122.4,1597.44,10,0.2
CA-2025-10304,2025-07-28,David Chen,South,Georgia,Atlanta,Office Supplies,Binders,Zipper Binder Pouch,183.98,84.96,3,0.2
CA-2024-10304,2024-12-30,Henry Wilson,South,Georgia,Atlanta,Office Supplies,Paper,Premium Copy Paper A4,72.13,21.9,12,0.0
CA-2024-10304,2024-03-07,Ivy Anderson,West,Washington,Seattle,Furniture,Tables,Folding Utility Table,729.62,10.99,6,0.5
CA-2024-10305,2024-05-28,Karen White,Central,Texas,Houston,Office Supplies,Appliances,Air Purifier,37.59,16.17,2,0.0
CA-2025-10305,2025-08-16,Karen White,Central,Illinois,Chicago,Furniture,Bookcases,Corner Display Cabinet,1007.5,-7.7,3,0.15
CA-2024-10305,2024-02-20,Olivia Lewis,East,Pennsylvania,Philadelphia,Furniture,Chairs,Stool Adjustable Height,1352.2,40.54,8,0.5
CA-2025-10306,2025-12-19,David Chen,East,New York,New York City,Office Supplies,Appliances,Countertop Microwave,241.16,84.06,6,0.0
CA-2025-10306,2025-05-25,Frank Miller,East,Pennsylvania,Philadelphia,Office Supplies,Appliances,Compact Refrigerator,104.96,54.05,9,0.0
CA-2025-10306,2025-06-21,Henry Wilson,South,Georgia,Atlanta,Office Supplies,Fasteners,Paperclips Box of 500,61.69,28.77,2,0.2
CA-2024-10307,2024-10-18,Karen White,Central,Texas,Austin,Furniture,Furnishings,LED Desk Lamp,631.89,-26.18,7,0.5
CA-2025-10307,2025-06-10,Alice Smith,Central,Texas,Austin,Technology,Phones,Samsung Galaxy S23,7544.32,2920.74,12,0.0
CA-2025-10307,2025-03-25,Alice Smith,Central,Texas,Austin,Furniture,Bookcases,Metal Storage Bookshelf,3994.09,-23.14,11,0.0
CA-2025-10308,2025-07-04,David Chen,East,Massachusetts,Boston,Furniture,Furnishings,Desk Organizer Organizer Tray,1747.54,-260.49,10,0.15
CA-2025-10308,2025-09-08,Leo Harris,East,New York,New York City,Office Supplies,Binders,Heavy-Duty Presentation Folder,23.46,7.88,2,0.2
CA-2024-10308,2024-04-17,Frank Miller,West,Washington,Seattle,Furniture,Furnishings,Anti-Fatigue Comfort Floor Mat,1998.41,18.32,10,0.5
CA-2024-10309,2024-12-13,Frank Miller,Central,Texas,Houston,Technology,Phones,Google Pixel 7,3298.85,1229.45,4,0.0
CA-2025-10309,2025-07-12,Alice Smith,Central,Illinois,Chicago,Furniture,Furnishings,Anti-Fatigue Comfort Floor Mat,1437.22,-137.36,11,0.15
CA-2024-10309,2024-10-14,Emily Davis,West,California,Los Angeles,Furniture,Tables,Conference Room Table,261.9,-10.67,1,0.3
CA-2025-10310,2025-02-25,Mia Martin,East,Pennsylvania,Philadelphia,Technology,Machines,Heavy-Duty Shredder,2719.69,715.17,9,0.1
CA-2024-10310,2024-09-23,Leo Harris,East,Pennsylvania,Philadelphia,Furniture,Furnishings,Desk Organizer Organizer Tray,1947.69,86.55,8,0.0
CA-2025-10310,2025-06-01,Frank Miller,West,California,San Francisco,Technology,Machines,3D Printer Pro,2242.66,811.15,6,0.0
CA-2024-10311,2024-02-23,Mia Martin,West,California,San Francisco,Technology,Phones,Google Pixel 7,2308.52,542.19,4,0.1
CA-2025-10311,2025-03-13,David Chen,East,Pennsylvania,Philadelphia,Technology,Copiers,Canon ImageRUNNER,3319.69,952.78,7,0.0
CA-2024-10311,2024-05-16,Bob Johnson,East,New York,New York City,Office Supplies,Fasteners,Paperclips Box of 500,75.83,38.36,2,0.2
CA-2024-10312,2024-01-05,Carol Martinez,West,Washington,Seattle,Office Supplies,Appliances,Air Purifier,490.85,161.88,11,0.0
CA-2024-10312,2024-01-25,Mia Martin,South,Georgia,Atlanta,Technology,Machines,Heavy-Duty Shredder,1495.21,389.17,3,0.0
CA-2024-10312,2024-02-13,Nathan Clark,South,North Carolina,Charlotte,Technology,Copiers,Canon ImageRUNNER,1815.6,516.38,4,0.2
CA-2024-10312,2024-02-13,Nathan Clark,South,North Carolina,Charlotte,Technology,Copiers,Canon ImageRUNNER,1815.6,516.38,4,0.2
CA-2025-10313,2025-04-06,Frank Miller,Central,Texas,Houston,Office Supplies,Fasteners,Push Pins Assorted Colors,758.68,409.55,11,0.0
CA-2025-10313,2025-01-18,Karen White,East,Massachusetts,Boston,Office Supplies,Fasteners,Push Pins Assorted Colors,60.08,29.27,2,0.0
CA-2025-10313,2025-08-11,Ivy Anderson,West,California,San Francisco,Office Supplies,Art,Watercolor Marker Pack,561.08,201.7,12,0.0
CA-2024-10314,2024-07-02,Jack Thomas,Central,Texas,Austin,Technology,Accessories,Mechanical Keyboard,5080.11,1590.56,6,0.0
CA-2024-10314,2024-11-28,Leo Harris,Central,Texas,Houston,Office Supplies,Fasteners,Rubber Bands Size 32,753.74,437.77,10,0.0
CA-2024-10314,2024-06-04,Bob Johnson,South,Florida,Miami,Furniture,Bookcases,4-Shelf Wood Bookcase,4094.05,131.04,12,0.15
CA-2024-10315,2024-06-10,Mia Martin,East,Massachusetts,Boston,Technology,Phones,Samsung Galaxy S23,1840.76,292.19,2,0.0
CA-2025-10315,2025-08-20,Alice Smith,Central,Texas,Houston,Office Supplies,Fasteners,Rubber Bands Size 32,77.17,34.91,3,0.0
CA-2024-10315,2024-05-10,Emily Davis,South,North Carolina,Charlotte,Furniture,Chairs,Stool Adjustable Height,490.55,-23.62,4,0.3
CA-2025-10316,2025-10-02,Grace Taylor,Central,Texas,Austin,Furniture,Bookcases,4-Shelf Wood Bookcase,3099.71,-250.72,11,0.3
CA-2025-10316,2025-03-31,Karen White,East,New York,New York City,Furniture,Bookcases,Corner Display Cabinet,978.89,-144.45,3,0.15
CA-2024-10316,2024-01-30,Ivy Anderson,East,New York,New York City,Furniture,Bookcases,4-Shelf Wood Bookcase,211.2,5.95,2,0.15
